BCS-ID;MSG;chem. formula;ICSD;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.662;2.7;La2 Ni1 Ir1 O6;79494;'0.0';0.0809;'Trivial';0;'1.0';0.4654;'Trivial';0;'2.0';0.82;'Trivial';0;'3.0';1.1932;'Trivial';0;'4.0';1.5966;'Trivial';0;'5.0';;;;'6.0';;;
1.715;2.7;Sr2 Co1 W1 O6;97662;'0.0';0.0033;'Trivial';0;'1.0';;;;'2.0';1.3799;'Trivial';0;'3.0';1.8297;'Trivial';0;'4.0';2.2367;'Trivial';0;'5.0';;;;'6.0';;;
1.718;2.7;Ca2 Mn1 W1 O6;97746;'0.0';0.9781;'Trivial';0;'1.0';1.2801;'Trivial';0;'2.0';1.5572;'Trivial';0;'3.0';1.8131;'Trivial';0;'4.0';;;;'5.0';;;;'6.0';;;
1.719;2.7;Ca2 Mn1 W1 O6;51616;'0.0';0.9687;'Trivial';0;'1.0';1.2938;'Trivial';0;'2.0';1.5832;'Trivial';0;'3.0';1.8397;'Trivial';0;'4.0';2.0741;'Trivial';0;'5.0';;;;'6.0';;;
1.736;2.7;Co1 S2 O8 N4 H10;;'0.0';0.0048;'Trivial';0;'1.0';0.0042;'Trivial';0;'2.0';0.0117;'Trivial';0;'3.0';0.0621;'Trivial';0;'4.0';0.0059;'Trivial';0;'5.0';;;;'6.0';;;
1.741;2.7;Ni1 K1 As1 O4;63544;'0.0';1.4546;'Trivial';0;'1.0';2.0209;'Trivial';0;'2.0';2.5108;'Trivial';0;'3.0';2.9714;'Trivial';0;'4.0';3.2155;'Trivial';0;'5.0';;;;'6.0';;;
1.742;2.7;Ni1 K1 As1 O4;;'0.0';1.6128;'Trivial';0;'1.0';2.2346;'Trivial';0;'2.0';2.8033;'Trivial';0;'3.0';3.1569;'Trivial';0;'4.0';3.3265;'Trivial';0;'5.0';;;;'6.0';;;
1.124;4.1;Y Ba Fe4 O7;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';0.9472;'Trivial';0;'5.0';;;;'6.0';;;
1.279;4.1;Ho2 Cu2 O5;79428;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.32;4.1;Lu2 Mn Co O6;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';1.22;'Trivial';0;'5.0';;;;'6.0';;;
1.48;4.1;Ho Ni O3;88042;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.51;4.1;Cs2 Co Cl4;62548;'0.0';0.8832;'Trivial';0;'1.0';1.7212;'Trivial';0;'2.0';;;;'3.0';2.9311;'Trivial';0;'4.0';3.4589;'Trivial';0;'5.0';;;;'6.0';;;
1.64;4.1;Ba Ni F4;23141;'0.0';1.1554;'Trivial';0;'1.0';2.2007;'Trivial';0;'2.0';2.9011;'Trivial';0;'3.0';3.5992;'Trivial';0;'4.0';4.2777;'Trivial';0;'5.0';;;;'6.0';;;
1.272;4.1;Ce1 Ni1 As1 O1;;'0.0';0.0026;'Trivial';0;'1.0';;;;'2.0';0.0039;'Trivial';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.227;4.12;Ca2 Cr2 O5;238797;'0.0';0.0026;'Trivial';0;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.746;4.12;Mn2 Y1;643915;'0.0';0.001;'Trivial';0;'1.0';0.0046;'Trivial';0;'2.0';0.0025;'Trivial';0;'3.0';0.004;'Trivial';0;'4.0';0.0065;'Trivial';0;'5.0';;;;'6.0';;;
0.165;4.7;Sr1 Mn1 V1 H1 O5;;'0.0';0.0008;'ES (SM)';0;'1.0';0.0122;'Trivial';0;'2.0';0.0304;'Trivial';0;'3.0';0.0365;'Trivial';0;'4.0';0.0187;'Trivial';0;'5.0';;;;'6.0';;;
0.83;4.7;Li Fe P2 O7;95751;'0.0';1.2286;'Trivial';0;'1.0';1.6796;'Trivial';0;'2.0';2.0605;'Trivial';0;'3.0';2.3715;'Trivial';0;'4.0';2.6259;'Trivial';0;'5.0';;;;'6.0';;;
